1 1 1 1 0 1 1 1 1 1 1 1 7 62 1.11947 0.00493166 0.76189 -0.0991752 0.597759 -0.538305 0.796473 -1.50394
1 1 1 1 0 0 1 1 0 1 0 1 7 63 1.11947 -0.534026 0.5342 -0.29468 0.932121 -1.0691 0.796473 -0.563636
1 1 1 1 0 1 1 1 1 1 1 1 7 64 1.11947 0.284093 1.11152 -0.256855 0.705723 0.17425 0.796473 -1.18892
1 1 1 1 1 1 1 1 1 1 1 1 7 65 1.11947 1.55652 1.33997 0.144111 -0.173101 -0.359968 0.796473 1.76533
1 1 1 1 1 1 0 1 0 0 1 1 7 66 1.11947 -0.600571 0.0926908 -0.244027 -1.18143 -0.307691 0.796473 0.0838518
0 1 1 1 0 1 1 1 0 1 1 1 7 67 1.11947 -0.191664 -0.137812 0.24786 0.14689 -0.240287 0.796473 0.973201
1 1 1 1 1 1 1 1 1 0 1 1 7 68 1.11947 0.6725 0.725039 0.409566 1.94892 -1.02058 0.796473 0.313496
1 1 1 1 1 1 1 1 0 1 1 1 7 69 1.11947 0.668616 -0.114556 -0.634481 -1.03183 0.135969 0.796473 1.1967
0 0 1 0 0 0 0 1 1 0 0 0 8 70 -2.10991 1.33507 0.807947 0.00450545 0.740749 0.236744 -0.549105 -0.679943
0 0 0 0 0 1 0 1 0 0 0 0 8 71 -2.10991 0.220967 -0.814972 1.88719 0.823475 -1.79031 -0.549105 -0.887681
0 0 0 0 0 0 0 0 0 0 0 0 8 72 -2.10991 1.23056 0.728137 -1.35078 0.998371 -0.616886 -0.549105 0.288738
0 0 1 1 0 0 0 0 0 0 0 0 8 73 -2.10991 -0.348226 0.519063 1.36226 0.48429 -2.20277 -0.549105 -0.285505
0 0 0 0 0 0 0 0 0 0 0 0 8 74 -2.10991 0.482239 -0.0535906 -0.715053 -0.635078 -2.06285 -0.549105 1.42034
0 0 0 0 1 0 0 0 0 0 0 0 8 75 -2.10991 -1.0702 -0.374593 1.56965 1.56067 0.0379231 -0.549105 0.642636
0 0 0 0 0 0 0 0 0 0 0 0 8 76 -2.10991 -0.879673 -0.597542 0.647654 -1.16362 -1.18247 -0.549105 -0.707433
0 0 0 0 0 0 0 0 0 0 0 1 8 77 -2.10991 -0.801198 0.29156 0.465418 0.800759 1.18337 -0.549105 -1.89877
0 0 0 1 1 0 1 1 1 0 0 1 8 78 -2.10991 1.09372 -0.0996706 1.21499 1.43409 -0.799248 -0.549105 0.885907
0 1 0 1 0 1 1 1 1 0 0 0 8 79 -2.10991 1.10816 0.767626 0.962379 1.44076 -1.62683 -0.549105 1.46525
0 0 0 1 0 1 0 1 0 0 1 0 9 80 -0.957257 -0.211562 0.688603 1.06748 0.720194 -0.131232 -0.671067 -0.143553
0 0 0 0 0 0 1 0 0 0 1 1 9 81 -0.957257 -0.727322 0.854798 1.20335 0.0841556 1.15047 -0.671067 -0.466185
0 0 1 0 0 0 0 0 0 0 1 1 9 82 -0.957257 0.249325 1.15518 -1.59787 -0.442505 0.594494 -0.671067 0.155654
1 0 0 1 0 1 1 1 0 0 1 1 9 83 -0.957257 1.36258 0.0058615 -0.165881 1.00111 -0.21536 -0.671067 -1.75394
0 0 0 0 0 0 0 0 0 0 0 0 9 84 -0.957257 -1.85653 0.453084 -0.627814 1.83508 -0.757374 -0.671067 -0.584095
0 0 0 0 0 0 1 1 0 0 1 1 9 85 -0.957257 0.16497 -0.887451 -0.900653 0.933068 0.822816 -0.671067 0.171283
0 1 1 0 0 1 1 1 0 0 1 0 9 86 -0.957257 -0.914956 2.15184 1.48858 0.661328 0.869566 -0.671067 -1.55932
0 0 0 1 1 0 1 1 1 1 1 1 9 87 -0.957257 0.264379 -0.486699 0.382027 2.28959 0.981675 -0.671067 0.27223
0 0 0 0 0 0 0 0 0 0 0 0 9 88 -0.957257 -1.13545 1.16745 -0.331144 -0.380823 -0.34794 -0.671067 -0.616417
0 0 0 0 0 0 0 0 0 0 0 1 9 89 -0.957257 -1.20637 -0.949382 0.247424 -0.136982 -0.0639145 -0.671067 0.186712
0 0 0 1 0 1 0 0 0 0 0 0 10 90 -0.564681 -0.384111 -0.386982 0.948812 -0.559356 -0.548558 -0.050877 -0.765021
0 0 0 0 1 0 0 0 0 0 0 1 10 91 -0.564681 0.220863 -0.61687 0.018111 -2.39585 -0.939321 -0.050877 -2.43322
0 0 0 1 0 1 1 1 1 1 1 1 10 92 -0.564681 1.06221 0.0636871 -0.757077 0.374868 2.09671 -0.050877 1.71747
0 0 0 1 0 0 0 0 0 0 0 0 10 93 -0.564681 -0.316232 -1.8918 1.14471 -0.796147 0.378322 -0.050877 -1.18835
0 0 0 0 0 1 1 1 0 0 1 1 10 94 -0.564681 0.223915 -1.8104 -0.806631 1.28049 -0.371538 -0.050877 -0.118936
0 0 1 1 0 1 0 1 0 0 0 1 10 95 -0.564681 -0.0125225 -0.582359 1.52285 -0.503052 0.13076 -0.050877 -1.45765
0 0 1 1 1 0 1 1 0 0 0 0 10 96 -0.564681 -0.356136 -0.445244 1.13534 0.969023 -0.739255 -0.050877 -0.840219
0 1 1 0 0 0 1 0 0 0 0 1 10 97 -0.564681 -0.827963 0.415005 0.00281622 -0.371097 -0.249917 -0.050877 -0.0235972
0 0 0 0 0 1 0 0 0 0 0 0 10 98 -0.564681 -2.80184 1.59955 1.99901 0.865947 -0.421835 -0.050877 -2.35323
0 0 0 0 0 0 0 1 0 1 0 1 10 99 -0.564681 -1.63824 -1.61594 0.602765 1.38159 1.22019 -0.050877 1.23549
0 1 1 0 0 0 0 1 0 1 1 1 11 100 -1.58207 1.97987 0.60414 -1.09311 -0.212204 1.61245 -0.323709 1.28302
0 1 0 0 1 0 1 0 0 0 0 1 11 101 -1.58207 1.63075 0.656694 -0.362537 0.322797 -0.454862 -0.323709 -0.139654
0 0 0 0 0 1 0 0 0 0 0 0 11 102 -1.58207 0.1466 -0.462286 0.235509 -1.09078 -0.0843821 -0.323709 -0.0772122
0 0 0 0 0 0 0 0 0 0 0 0 11 103 -1.58207 -0.455238 0.743366 -0.471572 -0.284098 0.446896 -0.323709 0.953482
0 0 0 0 0 0 0 0 1 0 0 0 11 104 -1.58207 -0.865978 0.3095 0.427747 1.75456 0.571798 -0.323709 -0.123217
1 1 1 1 0 0 1 0 0 0 0 0 11 105 -1.58207 0.6511 1.95424 -0.380102 0.923748 -1.07146 -0.323709 -0.165825
0 0 0 0 0 0 0 0 0 0 0 1 11 106 -1.58207 -0.857431 -0.718347 -0.14738 -0.89014 1.27505 -0.323709 0.626275
0 0 0 1 0 1 0 0 0 0 1 0 11 107 -1.58207 -0.295914 0.250708 1.29246 -0.00284332 0.5162 -0.323709 0.968878
0 1 1 0 0 0 1 0 0 0 0 1 11 108 -1.58207 -0.0493072 0.0411624 -0.870977 0.19109 0.228948 -0.323709 0.559433
0 0 0 0 0 0 0 0 0 0 0 0 11 109 -1.58207 -0.354118 -2.40028 -0.220505 -1.06456 -0.49291 -0.323709 0.905597
0 0 0 0 0 0 0 0 0 0 0 0 12 110 -2.15068 -0.0635532 -0.548529 -0.583827 0.421817 0.297288 -0.0560663 0.18007
0 0 0 0 0 0 0 0 0 0 0 0 12 111 -2.15068 -1.50891 0.301912 -0.957293 0.792915 -1.02123 -0.0560663 -0.545389
0 0 0 0 0 0 1 1 1 0 0 0 12 112 -2.15068 0.853226 -1.24683 -0.278819 0.918343 -1.20841 -0.0560663 0.423939
0 0 0 0 0 0 0 0 0 1 0 0 12 113 -2.15068 -0.925173 -0.335611 0.0890408 0.0889438 0.730359 -0.0560663 -0.788693
0 0 0 0 0 0 0 1 0 0 0 0 12 114 -2.15068 -1.95951 -0.0904807 -0.283459 -0.0375237 -0.757392 -0.0560663 1.03584
0 0 0 0 0 0 0 0 1 0 0 1 12 115 -2.15068 0.431561 -1.5402 -1.66161 1.72956 0.734336 -0.0560663 -0.631
0 0 0 0 0 0 0 0 0 0 0 0 12 116 -2.15068 -0.608339 1.46477 -1.78389 0.545738 -1.20347 -0.0560663 1.1671
0 0 0 0 0 0 0 0 0 0 0 0 12 117 -2.15068 -1.85003 0.265884 -1.19225 1.04838 1.44663 -0.0560663 -0.373063
0 0 0 0 0 0 0 0 0 0 0 0 12 118 -2.15068 -0.669622 0.21966 -1.05823 1.00446 0.411052 -0.0560663 0.23275
0 0 0 0 0 0 0 0 0 0 0 0 12 119 -2.15068 -0.389392 -0.264712 -0.543345 -0.596515 -0.51366 -0.0560663 1.09154
0 0 0 0 0 0 0 1 0 0 0 0 13 120 -1.18785 0.454574 -1.54401 -1.41499 -0.0625704 -0.463026 -1.74091 0.264841
0 0 0 1 1 1 0 1 1 0 1 1 13 121 -1.18785 1.37559 -0.356375 0.722197 -0.149626 -0.284904 -1.74091 0.509568
0 0 0 0 0 0 0 0 0 0 1 1 13 122 -1.18785 0.136197 -0.368541 -0.213103 -0.710025 0.679988 -1.74091 1.13436
0 0 1 1 0 0 0 0 0 0 1 1 13 123 -1.18785 0.614611 0.658702 0.330215 -1.18691 -0.0837806 -1.74091 -0.98175
0 0 0 1 0 1 0 0 0 0 1 1 13 124 -1.18785 0.528983 -0.0826574 0.833235 -0.427806 0.57316 -1.74091 -0.393885
0 0 0 1 0 0 0 0 0 0 1 1 13 125 -1.18785 0.0493121 -1.11547 -0.268239 -1.08503 0.0756044 -1.74091 -0.842292
0 0 1 1 0 0 1 1 1 0 0 0 13 126 -1.18785 0.403272 0.832039 -0.0429223 1.90325 -1.65722 -1.74091 0.0763345
0 1 1 0 0 0 0 0 0 0 0 1 13 127 -1.18785 0.0646276 0.461853 -0.412286 0.252497 0.856035 -1.74091 -1.09177
1 0 1 1 0 1 1 1 0 0 1 0 13 128 -1.18785 2.0606 0.57091 -0.159263 0.414973 -2.42821 -1.74091 -0.279687
0 0 1 0 1 1 1 1 0 1 1 1 13 129 -1.18785 0.523583 1.18993 1.41497 0.553326 1.22659 -1.74091 0.610601
0 0 0 0 0 0 0 1 1 0 0 1 14 130 -2.72371 0.630446 -0.850596 0.17191 -0.0259049 0.451326 -2.15598 0.570912
0 0 0 0 0 0 0 0 0 0 0 0 14 131 -2.72371 -0.172216 -1.04002 1.09085 -1.56971 -0.0994499 -2.15598 0.43227
0 0 0 0 0 1 0 1 0 0 0 0 14 132 -2.72371 0.965772 -1.87692 1.52911 1.23867 -0.818177 -2.15598 -0.285917
0 0 1 1 0 0 1 1 1 0 0 0 14 133 -2.72371 1.97203 -0.352839 -0.451597 1.65072 -1.86717 -2.15598 2.20989
0 0 0 0 0 1 0 0 0 0 0 1 14 134 -2.72371 -1.96826 -0.887193 0.858168 -0.332156 -0.289867 -2.15598 -0.349643
0 0 0 0 0 0 0 0 0 0 0 0 14 135 -2.72371 0.622697 -0.189759 -0.107825 0.486512 -0.40379 -2.15598 -0.939208
0 0 0 0 0 0 0 0 0 0 0 0 14 136 -2.72371 -1.19514 1.32119 0.327373 0.8501 0.410558 -2.15598 -1.77211
0 0 0 0 0 0 0 0 0 0 0 1 14 137 -2.72371 -0.281902 -1.6647 -0.832262 -1.10756 2.65717 -2.15598 -0.11889
0 0 0 0 0 0 0 0 0 0 0 0 14 138 -2.72371 -1.12621 0.332515 0.49735 0.417326 0.102492 -2.15598 -0.403265
0 0 1 0 0 0 0 0 0 0 0 0 14 139 -2.72371 0.38037 0.905021 0.356478 -0.442369 -0.565377 -2.15598 1.07546
0 0 0 0 0 0 0 0 0 0 0 0 15 140 -1.03788 -1.42252 -0.51548 -0.00747032 0.331385 -0.0612434 -0.68387 -1.0768
0 0 0 0 0 0 0 0 1 0 0 0 15 141 -1.03788 -1.37778 0.756655 -0.564685 0.876578 0.378141 -0.68387 -1.26941
0 0 0 1 0 1 0 1 0 0 0 0 15 142 -1.03788 -0.265283 -2.38481 -0.625291 0.216282 0.317823 -0.68387 -0.890323
0 0 1 1 0 0 1 1 0 0 1 1 15 143 -1.03788 0.330747 -0.042051 0.340788 0.363742 0.884401 -0.68387 0.534644
0 0 0 0 0 0 0 0 0 0 0 0 15 144 -1.03788 -2.00577 -0.363143 0.832853 0.485279 -0.966424 -0.68387 -1.74251
0 0 1 0 0 0 0 1 0 1 1 1 15 145 -1.03788 0.143987 -0.747206 -0.47281 1.06275 2.23411 -0.68387 0.250183
0 0 0 0 0 0 0 0 0 0 0 1 15 146 -1.03788 -1.55603 -1.58808 -0.210584 0.217754 1.33409 -0.68387 -1.73121
0 1 1 0 0 0 1 0 1 0 0 0 15 147 -1.03788 -0.785798 1.19368 -0.351331 1.4126 -1.08918 -0.68387 -0.354604
0 0 0 0 0 0 1 1 0 0 0 1 15 148 -1.03788 1.34887 -2.15407 0.00288856 -0.152834 -2.10233 -0.68387 0.408349
0 0 1 1 1 1 1 1 1 0 1 1 15 149 -1.03788 1.07099 -0.297621 1.58574 0.110716 0.760273 -0.68387 -1.63745
0 1 1 1 1 1 1 1 0 1 1 1 16 150 2.3929 0.0136605 -0.559433 0.996967 0.106066 -1.13518 1.0912 -1.12679
1 0 1 1 0 0 1 1 1 1 1 1 16 151 2.3929 -0.526803 -1.52843 -0.457572 0.715352 -0.389263 1.0912 0.470665
1 1 1 1 1 1 1 1 1 1 1 1 16 152 2.3929 2.68632 -0.176031 0.862783 0.448192 -0.661101 1.0912 0.462104
1 0 1 1 0 0 1 1 1 1 1 1 16 153 2.3929 -0.404788 -0.622344 -2.11558 0.0242341 0.904719 1.0912 0.785307
1 1 1 1 0 0 1 1 1 1 1 1 16 154 2.3929 0.63164 0.646151 -2.16937 -0.338462 1.59069 1.0912 2.09393
1 1 1 1 1 1 1 1 1 1 1 1 16 155 2.3929 1.05607 0.927028 0.163553 -0.511201 0.213575 1.0912 -0.0737471
1 1 1 1 1 1 1 1 1 1 1 1 16 156 2.3929 0.749555 -0.32734 1.0491 1.03929 1.98064 1.0912 2.4349
1 1 1 1 1 1 1 1 1 1 1 1 16 157 2.3929 1.14808 1.34622 -1.06036 -0.0436116 -0.86234 1.0912 0.109072
1 0 1 1 1 1 1 1 1 1 1 1 16 158 2.3929 0.618177 -0.430534 -1.09241 1.14236 0.840193 1.0912 1.6726
1 1 1 1 1 0 1 1 0 1 1 1 16 159 2.3929 0.898309 0.779536 -1.13253 -1.87602 -0.781014 1.0912 1.00668
1 1 1 1 1 1 1 1 0 1 1 1 17 160 -0.0923588 2.70229 -0.345956 0.854592 -1.73985 -0.626657 0.404057 0.553523
0 0 0 1 0 0 1 1 1 0 0 1 17 161 -0.0923588 -0.44491 -0.681367 0.885858 2.22529 -0.867401 0.404057 -0.350035
0 0 0 1 1 1 0 1 0 0 1 1 17 162 -0.0923588 -0.677954 -0.792855 1.80447 -0.157015 0.497806 0.404057 -1.23887
0 0 0 0 0 0 0 1 1 0 0 0 17 163 -0.0923588 -2.50091 -1.65347 -1.30872 2.13731 1.4529 0.404057 -0.425935
0 1 1 1 1 1 1 1 1 0 1 1 17 164 -0.0923588 0.421501 0.503684 1.27581 0.235257 0.628283 0.404057 -0.083388
1 1 1 0 0 0 0 1 0 0 1 1 17 165 -0.0923588 -1.19135 2.12053 -1.59817 -0.00436375 1.42965 0.404057 -1.75796
0 1 1 1 1 1 1 1 0 1 1 1 17 166 -0.0923588 1.33719 -0.85859 0.0219945 0.44555 0.29116 0.404057 1.48782
0 0 0 0 1 0 0 1 0 1 1 1 17 167 -0.0923588 -0.18624 -1.14449 0.959671 -0.460905 1.07994 0.404057 -0.315601
1 1 1 1 1 1 1 0 1 1 1 1 17 168 -0.0923588 0.642274 0.0252852 1.46775 0.283625 0.419055 0.404057 -0.0542427
1 0 0 1 0 1 0 1 0 1 1 1 17 169 -0.0923588 1.08151 -0.6484 -0.213525 -1.32386 0.438501 0.404057 0.906755
1 1 1 1 1 0 1 1 1 0 0 1 18 170 -0.255591 1.63311 0.81623 0.985653 1.90201 -0.803395 -0.751235 -0.810609
1 1 1 0 1 0 1 1 1 1 1 1 18 171 -0.255591 1.46542 0.414061 -1.44109 2.07657 -0.823833 -0.751235 0.324605
1 1 0 1 1 1 1 1 0 1 1 1 18 172 -0.255591 1.47723 -0.930993 -0.689105 0.67117 1.11619 -0.751235 1.52967
0 0 1 0 0 1 1 0 0 0 1 1 18 173 -0.255591 -0.230338 0.0214495 0.689389 0.116109 0.802594 -0.751235 -0.0253176
1 1 1 0 0 0 1 1 0 0 1 1 18 174 -0.255591 0.779068 1.99602 -1.89314 -1.01147 -1.13633 -0.751235 0.281736
1 1 1 1 0 0 1 1 0 1 1 1 18 175 -0.255591 0.563741 1.60809 0.290912 1.24231 -0.0426799 -0.751235 -1.0525
0 0 1 1 0 0 0 0 0 1 1 1 18 176 -0.255591 0.638726 -0.739646 -0.950497 -0.786555 -0.0419206 -0.751235 0.421249
0 0 1 1 0 0 0 1 0 0 0 0 18 177 -0.255591 0.0939837 0.157707 -0.0147378 0.48275 -1.30761 -0.751235 1.1293
0 0 0 1 1 0 0 0 0 0 1 0 18 178 -0.255591 -0.737343 -0.472854 0.964736 -0.775514 0.889272 -0.751235 -0.604715
0 0 1 1 0 0 1 1 0 0 0 0 18 179 -0.255591 0.597703 -1.29173 -0.819571 0.781972 -1.66614 -0.751235 1.31053
0 0 1 1 1 1 1 1 1 0 1 1 19 180 0.89572 -0.327365 -0.0522879 0.708455 1.35302 1.15533 -0.302899 -1.98151
1 1 1 1 1 1 1 1 1 1 1 1 19 181 0.89572 0.697365 0.70387 2.04669 0.168358 -0.704234 -0.302899 -0.941962
0 0 1 1 1 0 1 1 1 1 0 1 19 182 0.89572 -0.293457 -1.52406 0.86182 -0.373185 -0.0684534 -0.302899 0.225693
1 1 1 1 1 1 1 1 0 0 1 1 19 183 0.89572 0.578875 1.7776 0.202339 -1.4212 -0.92316 -0.302899 1.84584
1 0 0 1 1 1 1 1 1 1 1 1 19 184 0.89572 1.44478 -1.86823 0.251953 0.587249 0.900836 -0.302899 0.905204
0 0 0 0 0 0 0 0 0 0 1 0 19 185 0.89572 -1.15763 -1.21358 -1.37052 -1.85277 -0.206733 -0.302899 1.504
0 1 1 1 1 1 0 0 0 0 0 1 19 186 0.89572 -0.174562 0.510724 1.44224 -0.877553 -0.754558 -0.302899 -1.27337
0 0 0 0 0 0 0 0 0 0 0 1 19 187 0.89572 -2.76787 0.239228 0.145021 -0.210192 -1.18662 -0.302899 0.496023
0 0 0 0 0 0 1 1 0 0 1 1 19 188 0.89572 -1.53617 -0.549577 -0.453898 0.738291 0.659903 -0.302899 -0.158841
1 0 1 1 1 1 1 1 1 1 1 1 19 189 0.89572 0.969018 0.921321 -0.280367 0.916204 -0.731542 -0.302899 -0.213661
0 0 0 0 1 1 1 0 0 1 1 1 20 190 0.721815 -0.604679 -0.2192 0.630577 -0.526508 -0.335425 -0.401945 1.23095
0 0 0 1 1 1 0 1 0 0 0 1 20 191 0.721815 -0.454753 -1.37256 0.0827077 -2.36412 -0.854618 -0.401945 1.20389
