0 1 1 1 0 1 1 1 1 1 1 1 2 19 -0.0568654 1.02745 -0.489597 -0.168707 1.31215 0.472367 1.21918
0 0 0 1 0 0 0 1 0 0 0 0 3 20 0.597255 -0.979778 0.0500987 -0.285295 0.424248 -0.15449 -0.270685
1 1 1 1 1 1 1 1 1 1 1 1 3 21 0.597255 2.59384 -2.13064 1.81832 0.0554298 0.775949 2.04703
0 0 1 0 0 0 0 0 0 0 0 1 3 22 0.597255 -1.75893 -1.17368 1.39599 0.272187 0.758674 1.01216
0 0 0 1 1 1 1 1 0 0 1 1 3 23 0.597255 -0.00540477 -1.20055 1.40074 0.665164 -0.242542 1.20201
1 1 1 1 1 1 1 1 0 1 1 1 3 24 0.597255 1.73758 0.006926 1.28102 -1.23729 0.0846063 -1.63655
0 0 0 0 0 0 1 1 0 1 1 1 3 25 0.597255 -0.161862 -1.41158 -0.58364 0.822071 0.280525 0.600172
1 1 1 0 0 1 0 1 0 0 1 1 3 26 0.597255 -0.185139 0.122208 -0.0136854 -0.13069 -0.219467 0.697536
0 0 0 1 0 0 0 1 0 0 0 0 3 27 0.597255 -1.57357 0.0836348 -0.26665 1.19925 -0.854995 0.776063
1 1 1 1 0 1 1 1 1 1 1 1 3 28 0.597255 0.61429 0.27841 0.19905 1.23503 -1.16342 0.912307
0 0 0 0 0 0 0 1 0 0 0 0 3 29 0.597255 -1.97944 -0.543594 0.00756912 -0.801663 -0.464737 -0.238641
0 1 0 1 0 0 1 1 0 1 1 1 4 30 -0.307451 0.152847 0.684459 -1.04101 -1.51981 1.09185 0.4912
0 1 1 1 0 0 0 1 0 0 1 1 4 31 -0.307451 0.144982 1.99057 0.174912 0.187287 0.0130237 -1.1291
0 0 0 0 0 0 0 0 0 0 0 1 4 32 -0.307451 -1.30018 0.533543 -0.51651 -0.0750685 1.10671 -1.01656
0 1 1 0 0 1 0 1 0 0 0 0 4 33 -0.307451 -0.998189 2.17279 -0.054719 0.163307 -1.94907 0.0168426
0 0 0 0 0 1 1 1 1 0 1 1 4 34 -0.307451 -0.879156 -0.361966 0.603527 1.99987 0.628414 -1.57288
1 1 1 1 0 1 1 1 0 0 0 1 4 35 -0.307451 0.965337 0.645747 -0.285553 -0.787818 -0.575414 -0.810842
0 0 0 0 0 0 0 0 0 1 1 1 4 36 -0.307451 -0.831281 -1.96178 -0.140001 1.13996 1.85003 0.219011
0 0 0 1 0 0 0 0 0 0 0 1 4 37 -0.307451 -0.981049 -0.314644 -0.396048 -1.08204 -0.184154 -2.41459
0 0 1 0 0 0 0 1 1 0 1 1 4 38 -0.307451 -0.798764 -0.0094381 -2.02003 -0.0574665 0.932179 0.0616617
0 0 0 0 0 0 0 0 0 0 0 1 4 39 -0.307451 -1.69463 -0.109804 -0.549024 0.892474 0.180774 -0.0579629
0 0 0 0 0 0 0 0 0 0 1 0 5 40 -0.80883 -0.38146 -0.0426409 -0.826655 -1.0286 -0.700761 0.276828
1 1 1 0 0 1 0 1 0 1 0 1 5 41 -0.80883 0.736059 0.624191 -0.381944 -0.954489 -0.235313 1.41184
0 0 1 1 0 0 1 1 0 0 0 1 5 42 -0.80883 0.256429 0.0244042 -1.54672 0.71871 -0.594872 0.611457
0 1 1 1 0 1 0 0 0 1 1 1 5 43 -0.80883 0.424593 0.529351 0.727275 -0.254513 0.377976 -0.217511
1 1 1 1 0 0 1 1 0 1 1 1 5 44 -0.80883 1.63432 0.956751 0.309561 -1.63604 -1.1699 -0.30671
0 0 0 0 0 0 0 0 0 0 0 0 5 45 -0.80883 -3.05819 -0.288038 0.394681 -1.64716 -0.8032 0.143556
0 0 0 0 0 0 0 0 0 0 0 1 5 46 -0.80883 -1.7758 0.0739765 -0.315172 1.07383 1.27186 0.424089
0 0 0 0 0 0 0 0 0 0 0 0 5 47 -0.80883 -2.23918 0.0299117 -0.0552061 1.23912 -0.0486535 -0.856838
0 1 0 0 0 0 0 1 0 0 0 0 5 48 -0.80883 0.385207 -0.0629082 -1.83177 0.115917 -1.22825 -1.29317
0 0 0 0 0 0 0 0 0 0 0 0 5 49 -0.80883 -1.55614 -0.522344 1.12554 -0.5803 0.551971 -1.50149
1 0 1 1 0 0 1 1 1 1 1 1 6 50 0.486608 -0.690452 0.111424 0.150836 0.264237 0.832132 -0.057189
1 1 1 1 1 1 1 1 1 1 1 1 6 51 0.486608 1.49059 0.155482 0.571915 2.50247 1.35515 -0.908538
1 1 1 1 0 0 0 1 0 0 1 1 6 52 0.486608 0.465987 1.49682 -0.32869 -1.5529 -0.530325 0.263454
0 1 1 1 1 1 1 1 0 1 1 1 6 53 0.486608 0.079012 -0.96824 0.246491 -0.141011 -0.0335885 1.1822
0 0 0 1 0 1 1 0 0 0 0 0 6 54 0.486608 -0.619849 -1.73858 -0.00348222 -0.0520318 -0.718528 0.581618
0 0 1 1 1 1 0 1 0 0 0 0 6 55 0.486608 0.776658 -0.785709 1.18187 -2.00887 -2.1399 -0.379402
0 1 0 1 0 0 1 1 1 0 0 1 6 56 0.486608 -1.66356 1.24375 1.70995 1.64801 -0.716005 -0.371662
0 1 1 1 0 0 1 1 0 1 1 1 6 57 0.486608 0.354631 -0.448529 -0.733806 0.341554 0.38149 0.605761
0 0 0 0 0 1 1 1 1 0 0 1 6 58 0.486608 -1.08393 -0.404114 -0.0903745 1.28426 0.0710149 -1.08286
0 1 0 1 1 1 1 1 1 1 1 1 6 59 0.486608 0.547401 -1.30904 0.336452 -0.0622183 1.16548 1.37342
0 0 1 0 0 1 1 1 0 1 1 1 7 60 -0.18275 -0.290758 -1.00769 -0.0875911 0.48896 0.284458 0.93506
1 1 1 1 0 0 0 1 1 0 0 1 7 61 -0.18275 0.489296 1.98943 -0.122709 -0.424181 -0.392795 -0.287354
0 1 1 0 0 0 0 0 0 0 0 0 7 62 -0.18275 -0.76155 2.96791 -0.32201 -2.08095 -2.79254 -1.46102
1 1 0 1 0 0 1 1 1 1 1 1 7 63 -0.18275 0.848443 -1.0536 0.128364 0.864934 0.878137 -1.23381
0 0 0 0 0 0 0 1 0 0 0 0 7 64 -0.18275 -1.181 0.129216 0.576168 0.19091 -1.51595 0.492818
0 0 0 0 0 0 1 0 0 0 0 1 7 65 -0.18275 -1.29698 0.617496 -1.60732 0.457249 -0.142554 -0.436569
0 1 0 1 0 0 1 1 0 1 0 1 7 66 -0.18275 0.848554 -0.760184 0.0158787 -0.550529 0.0522444 -0.881974
1 1 1 1 1 0 1 1 1 1 1 1 7 67 -0.18275 2.26274 -0.171034 0.317356 -0.0567219 0.535858 0.0864069
0 0 0 0 0 0 0 1 0 0 1 1 7 68 -0.18275 -0.384336 0.422223 -1.39165 0.141721 0.457081 1.16306
0 0 1 1 0 1 1 1 1 0 1 1 7 69 -0.18275 -0.115878 -0.950807 0.50674 0.874853 0.232462 0.09263
0 0 0 1 0 0 0 1 0 0 0 1 8 70 -0.352548 0.0733169 -0.196478 1.04118 -0.481172 0.62222 -0.766125
0 1 1 0 0 0 1 1 1 1 1 1 8 71 -0.352548 0.564206 1.49776 -0.0173066 2.08066 0.906733 -0.210147
0 0 1 0 0 0 1 0 0 0 0 0 8 72 -0.352548 -0.66409 1.5329 -0.560149 -0.0768402 0.0573351 -0.593252
0 0 1 1 0 0 0 1 1 0 0 1 8 73 -0.352548 -1.13436 1.91878 0.332424 1.69926 0.0245749 0.337939
0 0 1 1 1 1 1 1 1 1 1 1 8 74 -0.352548 1.04169 -0.28854 0.0720416 1.67905 3.85487 -0.0851516
1 1 1 0 1 1 1 0 0 0 1 0 8 75 -0.352548 0.243726 -0.484741 0.0942686 -1.00729 0.105971 0.901231
1 0 0 1 1 1 1 1 1 1 1 0 8 76 -0.352548 1.63238 -0.312029 1.0559 0.697012 -0.689472 0.964553
0 0 1 0 0 0 0 0 0 0 0 1 8 77 -0.352548 -0.517879 1.50737 -0.342632 0.23745 -0.803092 0.35447
0 1 1 1 1 1 0 0 0 1 1 1 8 78 -0.352548 2.06615 -0.457583 1.08482 -2.26721 0.6947 1.55096
1 1 1 1 1 1 1 1 1 1 1 1 8 79 -0.352548 1.77184 1.12912 1.25688 -0.258738 -0.251455 0.663102
1 0 1 1 0 1 1 1 1 1 1 1 9 80 0.79503 1.38611 -1.04981 1.37542 2.02164 -0.152065 0.561849
0 0 1 1 0 1 1 0 0 0 0 1 9 81 0.79503 0.124096 -1.25835 1.31052 -1.78082 -2.04131 -0.929667
1 1 1 1 1 1 1 1 1 1 1 1 9 82 0.79503 0.985843 -0.657882 2.69247 1.50587 0.308714 -0.293592
1 0 1 1 0 1 0 0 0 0 1 1 9 83 0.79503 0.538748 -0.0837633 0.340623 -2.16976 -0.400468 1.27769
1 1 1 1 1 1 1 1 0 1 1 1 9 84 0.79503 1.36738 0.46486 -0.321617 -0.329983 -0.649201 1.34285
1 1 1 1 1 1 1 0 0 1 1 1 9 85 0.79503 1.59899 -1.29055 -0.266473 -2.49302 0.178542 1.0468
0 0 0 1 0 1 1 1 0 0 1 1 9 86 0.79503 -0.366252 -1.86822 -0.841422 0.307654 -0.410123 0.690619
1 1 1 1 1 0 1 1 1 1 1 1 9 87 0.79503 0.999148 0.326356 -1.24404 1.30922 0.995306 -0.777618
0 0 0 0 0 0 0 1 0 1 1 1 9 88 0.79503 -1.70368 -0.0973144 -2.20934 0.430533 2.06153 -0.382389
1 1 1 1 1 1 1 1 0 1 1 1 9 89 0.79503 0.43407 1.6471 0.149611 -1.49678 0.173414 -0.545475
1 1 1 1 1 1 1 1 0 0 1 1 10 90 0.631355 0.222116 1.73822 1.7492 0.61794 -0.412055 -0.0374044
0 0 0 0 0 0 0 0 0 0 0 0 10 91 0.631355 -1.12487 -0.993799 -0.192126 -2.30372 -0.453286 -0.407475
0 0 1 0 0 0 0 0 0 0 1 1 10 92 0.631355 -1.38438 0.254796 -0.44693 0.298528 0.83623 0.245252
1 1 1 0 1 1 1 1 1 1 1 1 10 93 0.631355 2.6854 -1.58224 -0.468816 1.48695 -1.51953 2.10857
1 1 0 1 0 0 1 1 1 1 1 0 10 94 0.631355 0.536865 -0.973397 -0.89169 1.35912 -0.958158 0.63283
1 1 1 1 0 1 1 1 1 1 0 1 10 95 0.631355 0.638037 -0.767781 -1.22278 0.608935 -0.703643 -0.770475
1 1 1 1 0 1 1 1 1 1 1 1 10 96 0.631355 1.929 -1.09608 1.05781 -0.945855 0.0256452 1.86214
0 0 1 1 1 1 1 1 0 1 1 1 10 97 0.631355 -0.116052 -0.683497 1.17737 -1.39707 2.43539 -0.0999479
0 0 0 0 0 0 0 1 0 0 0 0 10 98 0.631355 -1.92927 -1.60742 0.975899 -0.505421 0.786807 0.453497
1 1 1 1 0 0 0 1 0 1 1 1 10 99 0.631355 -0.0308434 1.70997 -1.55775 -1.62349 0.835953 0.459442
0 0 1 0 0 1 1 1 0 0 0 0 11 100 0.423315 -1.99192 0.638115 0.67593 0.752022 -1.22036 -1.16381
0 1 1 0 0 0 0 0 0 0 0 0 11 101 0.423315 -0.964413 1.44261 -1.40221 -0.889056 -0.981978 -0.678512
0 1 1 0 0 0 0 0 0 1 0 0 11 102 0.423315 -1.00796 -0.979837 -1.54276 0.0767077 0.275362 -0.230719
0 1 1 1 1 1 1 1 0 1 1 1 11 103 0.423315 -0.247734 0.820595 1.51365 0.438506 -0.422498 0.559907
0 0 1 1 0 0 1 1 0 1 0 1 11 104 0.423315 -0.59531 0.0334327 -0.558415 0.136685 -0.557142 -2.0511
1 1 1 1 1 1 1 1 1 1 1 1 11 105 0.423315 1.39575 1.27626 -0.560358 0.163699 1.7719 1.57142
0 1 1 1 1 1 0 1 0 0 0 0 11 106 0.423315 -0.402873 -1.32849 1.31224 -0.365989 -1.29016 0.648809
0 0 1 1 0 0 1 1 0 1 1 1 11 107 0.423315 0.539669 -0.876816 -0.904415 -0.529149 -0.070564 -1.3755
0 0 0 0 0 0 0 0 0 0 0 0 11 108 0.423315 -1.31794 -0.898396 -0.116564 -0.961358 -0.449382 1.36074
1 1 1 1 1 1 1 1 1 0 0 0 11 109 0.423315 0.726717 0.76971 1.51502 -1.1128 -2.17106 -0.626207
1 1 1 1 0 0 1 1 1 1 1 1 12 110 0.513043 0.386555 0.621248 -0.822459 0.825194 1.11527 -0.925472
1 1 0 1 1 0 1 1 0 1 1 0 12 111 0.513043 0.273957 0.22657 -0.0180839 0.138784 0.266554 -0.170677
0 0 1 1 0 1 1 1 1 1 1 1 12 112 0.513043 -0.69545 0.644173 0.595307 1.31027 0.925738 0.265777
0 0 0 1 0 0 0 0 0 0 0 0 12 113 0.513043 -1.16333 -1.7162 -0.00908717 -0.581031 -1.80757 2.03161
1 1 1 1 1 1 1 1 1 1 1 1 12 114 0.513043 2.46174 1.08674 -0.223862 -0.678957 -0.0212187 1.83761
1 0 1 1 1 1 1 1 1 1 1 1 12 115 0.513043 2.3635 -1.83923 1.17712 0.262272 1.17556 1.72565
1 1 1 1 0 1 1 1 0 1 1 1 12 116 0.513043 0.675305 -0.153714 0.559707 -1.80624 -0.127985 0.358631
0 0 0 0 0 0 0 1 1 1 0 0 12 117 0.513043 -2.22841 -0.00315349 -0.22599 0.852795 -0.51326 -0.428989
0 0 1 1 0 0 1 0 0 1 1 1 12 118 0.513043 -0.784683 -0.588144 -0.0377526 -0.689216 0.878529 -1.41094
0 0 1 1 0 0 1 1 0 1 1 1 12 119 0.513043 -0.404358 0.380409 -1.96202 0.417342 0.700985 -0.07963
0 1 0 1 1 1 1 1 1 1 0 1 13 120 -0.268366 1.58371 -0.947979 1.74946 0.264839 -1.2614 0.563498
1 1 1 1 0 0 1 1 0 1 0 0 13 121 -0.268366 1.04517 -0.215946 -0.35241 0.180543 -0.714005 0.340728
0 0 0 0 0 0 0 0 0 0 1 0 13 122 -0.268366 -0.406334 -0.830772 -0.382668 0.884966 -0.494733 -0.527963
0 1 0 0 0 0 0 1 0 0 0 0 13 123 -0.268366 -1.10532 1.31626 -1.29617 1.38625 0.0230746 0.788057
0 0 0 1 0 1 0 0 0 0 0 1 13 124 -0.268366 0.431995 -1.02872 0.333097 -1.76545 -1.16272 0.508676
0 0 0 1 1 1 1 1 0 0 1 0 13 125 -0.268366 0.42271 -1.46338 0.940297 -0.314119 -2.03127 2.71798
0 0 1 1 0 0 1 1 1 0 0 0 13 126 -0.268366 0.55158 -0.798317 -0.906861 0.0517661 -2.16303 -0.901928
0 0 0 0 0 0 0 0 0 0 0 0 13 127 -0.268366 -1.88524 -0.659163 0.918441 0.0864968 -1.60198 -0.69742
0 0 0 0 0 1 0 0 0 1 0 0 13 128 -0.268366 -1.77222 -1.11741 -0.159441 -1.66065 0.9064 -1.94702
0 1 1 1 0 1 0 0 0 0 0 0 13 129 -0.268366 -0.102959 2.10606 1.42376 -1.47194 -0.552445 -1.1587
1 1 1 1 0 0 1 1 1 0 1 1 14 130 -0.136758 0.555098 1.83315 -0.208224 1.47295 -0.135939 0.0736263
0 0 0 1 0 1 1 1 0 0 1 1 14 131 -0.136758 -0.834323 -1.23097 1.54208 1.25659 1.58948 -2.73815
0 1 0 1 0 1 0 1 0 0 0 1 14 132 -0.136758 -0.468875 1.00064 1.08448 0.131619 -0.304882 -0.306848
0 1 0 1 0 1 1 1 0 1 1 1 14 133 -0.136758 0.935494 2.11488 0.927143 0.105695 1.53606 1.40869
1 0 1 1 1 1 1 1 1 0 1 0 14 134 -0.136758 0.848423 1.09133 2.4603 1.22337 -1.30872 -0.23388
0 0 0 0 0 1 0 0 0 0 0 1 14 135 -0.136758 -0.505526 0.603069 -0.0687755 -2.05894 -0.205067 -0.779816
1 0 0 0 0 0 1 1 0 0 1 1 14 136 -0.136758 -0.137743 -0.88487 -0.838512 0.234072 -0.184656 -0.428017
1 0 1 1 0 1 1 1 1 1 1 1 14 137 -0.136758 2.79802 -0.286265 1.24935 -0.599762 -0.334499 0.649622
1 0 1 0 0 0 0 1 1 1 1 0 14 138 -0.136758 0.656184 -0.394464 -1.12035 0.2615 0.043027 -0.121697
0 1 1 1 0 0 1 1 1 0 0 1 14 139 -0.136758 0.235449 1.09591 0.374375 1.0583 -0.695897 1.96268
0 0 0 1 0 0 0 0 0 0 1 0 15 140 1.12353 -1.22315 -0.70187 -0.573164 -0.472029 -0.284602 -0.0949909
1 1 1 1 1 1 1 1 1 1 1 1 15 141 1.12353 1.15986 0.356653 -0.0714353 -0.00840288 1.19555 0.618582
0 0 0 1 1 1 1 1 0 0 1 1 15 142 1.12353 -0.750122 -0.118105 1.12435 0.946134 -0.551827 -0.696221
1 1 0 1 1 1 1 1 1 1 1 1 15 143 1.12353 0.351935 1.50361 -0.166398 -0.31894 -0.811223 -0.613909
0 0 0 1 1 0 1 1 0 1 0 0 15 144 1.12353 -1.0817 -1.39719 0.256094 -1.20937 -0.751057 -0.208547
0 0 0 1 1 1 0 1 1 0 0 0 15 145 1.12353 -1.01553 -1.54972 1.87566 -0.0825048 -1.25522 -1.2159
1 1 1 1 1 1 0 1 0 0 1 1 15 146 1.12353 -0.150803 0.43135 0.376528 0.376384 -0.122705 1.55854
1 1 1 1 0 0 1 1 0 0 1 1 15 147 1.12353 -0.681973 1.46007 -1.79906 -0.833765 -0.0828281 -1.86342
1 1 1 0 0 0 0 1 0 0 0 1 15 148 1.12353 -0.902649 2.49331 -1.84676 -0.104729 -0.73181 0.522956
0 0 1 0 0 0 1 1 1 0 0 1 15 149 1.12353 -1.60535 -0.313966 -0.695581 1.04526 -1.23729 -0.775626
1 1 1 1 1 1 1 1 0 1 1 1 16 150 0.674826 1.30769 -0.193303 0.939267 0.422233 1.02863 0.384915
1 1 1 1 1 1 1 1 1 1 1 0 16 151 0.674826 2.46587 -0.0481651 0.426844 -0.097638 -0.333164 0.329739
0 0 1 1 1 0 0 1 1 1 1 1 16 152 0.674826 -0.381727 -0.566994 0.711944 -0.351499 1.51021 1.14763
0 1 1 1 0 0 1 1 1 1 1 1 16 153 0.674826 0.136157 -0.775518 -0.96629 0.325415 0.954411 1.52299
1 1 1 1 1 0 0 0 0 1 1 1 16 154 0.674826 -0.115354 1.08452 0.0388597 -1.97707 1.44392 -0.244792
0 0 1 1 1 1 1 1 0 0 0 1 16 155 0.674826 -0.96525 0.850968 1.47901 -0.765058 0.347419 0.887587
0 0 0 0 1 0 0 0 0 0 0 0 16 156 0.674826 -2.38561 -0.956985 -0.119376 0.946484 -0.981839 -1.42566
1 1 1 1 1 1 1 1 0 1 1 1 16 157 0.674826 1.24765 0.829317 -0.0279545 0.10789 0.194275 0.53323
0 0 1 1 0 0 1 1 1 1 1 1 16 158 0.674826 0.596681 -1.22938 -0.103388 -0.344109 2.43821 -0.386399
0 0 0 0 0 0 0 0 0 0 0 1 16 159 0.674826 -1.77961 -0.185077 -0.173622 -0.343653 0.583729 -1.42667
1 1 1 1 1 0 1 1 1 0 1 0 17 160 -0.279166 1.34702 0.568256 -0.382404 0.932547 -1.34576 1.59154
0 0 0 0 0 0 0 1 0 0 0 0 17 161 -0.279166 -1.13521 -0.424452 -0.179859 -0.705584 0.173046 -1.54707
0 1 1 1 0 0 1 1 1 1 0 0 17 162 -0.279166 0.235908 -0.174936 -0.451599 0.566291 -0.134945 0.357318
0 1 1 1 1 1 1 1 0 1 1 1 17 163 -0.279166 2.19961 -0.926433 0.596901 0.0157543 1.59029 1.54752
1 1 0 1 1 1 1 1 1 1 1 1 17 164 -0.279166 1.46139 -0.470387 1.21259 0.363851 1.70102 -1.2768
0 0 0 1 0 1 1 1 0 0 0 1 17 165 -0.279166 -0.029548 -0.738762 -0.304199 1.07992 -0.643057 -1.32549
0 0 1 0 0 0 0 0 1 0 0 0 17 166 -0.279166 -2.67622 1.07377 0.450082 0.477436 1.29427 -2.10048
0 0 0 0 0 0 0 1 0 1 1 1 17 167 -0.279166 -0.216886 -1.24516 -0.586139 0.611387 0.301502 0.307245
0 1 0 1 0 1 0 0 0 0 1 0 17 168 -0.279166 -0.375444 0.513455 0.758051 -0.796016 1.00099 0.538115
0 0 0 1 0 0 1 1 1 0 0 1 17 169 -0.279166 0.890296 -0.904876 -1.14155 0.418234 -0.573449 0.724847
0 1 1 1 0 1 0 0 0 1 1 1 18 170 0.36175 0.401533 0.137399 -0.16988 -1.65021 -0.35997 0.428515
1 1 1 1 1 1 1 1 0 1 1 1 18 171 0.36175 1.02564 0.550373 1.16136 0.063721 1.47872 0.715159
1 1 0 1 0 1 1 1 1 0 0 0 18 172 0.36175 0.322203 0.117193 -0.101999 0.802968 -1.99966 0.317663
1 1 1 1 1 1 1 1 0 1 1 1 18 173 0.36175 1.98243 -0.163745 0.888161 -0.239131 -1.40534 -0.292207
0 0 0 1 0 1 1 1 1 1 1 1 18 174 0.36175 -0.308388 -0.97826 0.468441 1.18823 2.4222 -0.946249
1 1 0 1 1 1 1 1 0 0 1 1 18 175 0.36175 -0.499161 1.02345 2.16746 0.411583 -0.839788 -0.422319
1 1 1 1 1 1 1 1 1 1 1 1 18 176 0.36175 2.43405 0.248007 -0.753484 1.13674 -1.98341 0.132435
1 1 1 1 0 1 0 1 0 1 1 1 18 177 0.36175 0.229794 0.480307 -0.068626 -0.745484 0.0722269 -0.410639
1 0 0 1 1 0 0 1 0 0 1 1 18 178 0.36175 0.526125 0.043582 -0.452703 -2.21252 -0.12333 1.18175
1 1 1 1 1 1 1 1 1 1 1 1 18 179 0.36175 2.66793 -0.526195 -0.16122 0.0652345 0.037445 -0.55149
0 0 1 1 0 0 0 1 0 0 0 0 19 180 -0.2944 -0.464828 0.769117 0.0199163 -0.110501 -0.436439 -0.0326993
0 0 1 0 0 0 1 1 0 0 0 0 19 181 -0.2944 -0.374764 -1.08589 -0.384564 0.675126 -1.00836 -0.831394
0 0 0 1 0 0 1 1 0 0 0 0 19 182 -0.2944 -0.444913 0.0186305 -0.872775 1.10795 0.641252 -1.107
0 0 1 1 0 0 0 0 0 1 0 1 19 183 -0.2944 -0.94067 0.97785 1.53814 -1.66555 0.869962 -0.858899
0 1 0 1 1 0 1 1 0 1 1 1 19 184 -0.2944 0.878392 -1.51117 0.615251 -0.153645 1.77468 1.69831
0 0 0 0 0 0 1 1 1 0 1 1 19 185 -0.2944 -0.269054 -0.320275 -0.945352 1.54905 0.473871 0.924561
0 1 1 1 0 0 0 0 0 0 0 0 19 186 -0.2944 -0.818002 2.17317 1.24002 -0.391656 -1.04355 -0.186928
0 0 0 1 1 0 0 1 0 1 1 1 19 187 -0.2944 -0.15294 -0.860474 1.22712 0.0284124 0.479536 -2.15936
0 0 0 0 0 0 0 1 1 0 0 0 19 188 -0.2944 -1.03645 -1.82107 0.160838 0.220168 -1.66452 -1.02384
0 0 0 0 0 0 0 0 0 0 0 1 19 189 -0.2944 -0.954023 -0.846067 -0.784825 -0.149638 0.0372055 0.920405
0 0 0 1 0 0 1 1 0 1 1 1 20 190 0.643561 -1.10777 0.0682666 -0.37676 -1.01769 1.38951 -0.119671
0 1 0 0 0 0 0 1 0 0 0 1 20 191 0.643561 -1.11236 0.280624 -2.15168 0.908133 -0.395164 -0.559178
1 1 1 1 0 0 1 1 1 1 1 1 20 192 0.643561 0.983 1.71469 -0.31686 -1.30381 0.832036 -0.405748
0 0 0 1 0 1 0 1 0 0 0 1 20 193 0.643561 -1.75636 -0.913573 0.172277 0.00949364 0.273148 -2.83721
0 1 1 1 0 1 1 1 0 1 1 1 20 194 0.643561 1.23225 -0.403443 -0.82788 -0.849127 -0.302851 0.00213355
0 0 0 1 0 1 1 0 0 0 1 0 20 195 0.643561 -1.21595 -1.27831 -0.77466 0.843452 1.13059 -1.35886
0 0 0 1 0 0 0 1 0 0 0 1 20 196 0.643561 -1.48581 0.0697994 0.0716969 -0.192449 0.0875158 1.13332
0 1 1 1 1 1 1 1 0 1 1 1 20 197 0.643561 0.455356 0.196454 2.10263 -0.812561 1.08374 0.326881
0 0 1 1 0 0 0 1 0 0 1 1 20 198 0.643561 -0.753473 0.955361 0.538648 1.01226 1.5297 -0.363301
0 0 1 1 1 0 1 1 0 1 1 0 20 199 0.643561 0.457558 0.693195 -0.534929 0.158276 0.18225 -0.140528
1 0 1 0 0 0 1 1 0 1 1 1 21 200 0.210012 0.302869 1.26338 -0.991783 -0.556312 0.90048 0.204576
0 0 0 1 0 0 1 1 1 1 1 1 21 201 0.210012 -0.361397 -0.714784 -0.248334 1.41674 1.13031 -0.838405
1 1 1 1 1 1 1 1 0 1 1 1 21 202 0.210012 1.34545 0.288402 0.179952 -0.908907 1.75675 0.932135
0 0 1 1 0 0 1 1 0 1 1 1 21 203 0.210012 0.171313 0.235589 -1.04947 1.58011 0.0838594 -1.47989
1 1 1 1 0 0 1 1 1 0 1 1 21 204 0.210012 1.41723 0.834757 -1.61037 0.737747 -1.92228 1.55433
1 1 1 1 1 1 1 1 1 1 1 1 21 205 0.210012 2.08061 1.78948 -0.192638 0.0659164 0.497976 0.649154
0 0 0 1 0 0 0 0 0 0 0 0 21 206 0.210012 -1.91782 0.715848 -2.1059 -0.586342 -1.11554 0.874352
1 1 1 1 0 0 0 0 0 1 1 1 21 207 0.210012 0.727197 0.175482 -1.9941 -1.99334 0.294598 -1.91005
