0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 47 0 0 0 0 0 0 0 0 0 0 -1.51604 0.214112 -1.67245 -0.527058 
0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 -0.218332 1.51521 -1.42927 -0.241398 
0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 49 0 0 0 0 0 0 0 0 0 0 -0.135174 -0.74336 1.79273 -0.10602 
1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 50 0 0 0 0 0 0 0 0 0 0 1.18779 -2.03744 -0.777147 0.800669 
0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 0 1.38756 1.03404 -0.108046 0.742799 
1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 52 0 0 0 0 0 0 0 0 0 0 -0.576586 -0.127843 0.100602 -0.415417 
1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 53 0 0 0 0 0 0 0 0 0 0 0.480493 -0.284067 -0.255115 -0.0738163 
1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 54 0 0 0 0 0 0 0 0 0 0 -0.105437 -1.95052 -0.275727 0.874866 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 55 0 0 0 0 0 0 0 0 0 0 1.27173 0.167554 -1.27086 -1.36501 
0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 56 0 0 0 0 0 0 0 0 0 0 0.102013 -0.460739 1.28413 -0.175661 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 57 0 0 0 0 0 0 0 0 0 0 -0.304538 -0.492883 -0.297884 -0.186649 
0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 1 58 0 0 0 0 0 0 0 0 0 0 1.21116 -0.553488 -0.602064 1.76146 
0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 59 0 0 0 0 0 0 0 0 0 0 2.11428 1.0232 -0.814085 0.695682 
0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 60 0 0 0 0 0 0 0 0 0 0 -2.42319 1.06298 -1.70423 -1.80746 
0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 61 0 0 0 0 0 0 0 0 0 0 -0.0569758 -1.44552 0.183279 1.05432 
0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 62 0 0 0 0 0 0 0 0 0 0 1.06617 -1.08751 -0.620861 -0.498447 
0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 63 0 0 0 0 0 0 0 0 0 0 -0.686061 0.502847 -1.57997 2.41362 
0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0.281792 0.415874 0.637821 -0.4727 
0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 65 0 0 0 0 0 0 0 0 0 0 -1.16971 -0.739502 1.7414 -0.173417 
0 0 1 1 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0.891212 -0.769029 1.13675 0.0533481 
1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 2.21801 0.606794 1.67968 -0.540781 
0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 1 68 0 0 0 0 0 0 0 0 0 0 0.609886 0.314122 0.134325 -0.0792174 
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 69 0 0 0 0 0 0 0 0 0 0 -0.79314 -1.22841 0.687302 -0.890264 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 70 0 0 0 0 0 0 0 0 0 0 -0.085757 -0.870615 0.606689 0.505145 
0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 71 0 0 0 0 0 0 0 0 0 0 -0.424184 0.0907883 0.52687 -0.285801 
0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 72 0 0 0 0 0 0 0 0 0 0 -0.0663391 0.517945 -0.0668755 -0.326787 
0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 1 73 0 0 0 0 0 0 0 0 0 0 0.834557 1.27033 0.512426 0.433521 
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 74 0 0 0 0 0 0 0 0 0 0 0.171869 -0.395201 0.258463 -1.28756 
0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 75 0 0 0 0 0 0 0 0 0 0 0.489877 -0.254525 0.500639 0.154333 
0 0 1 1 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 1.459 0.161054 0.06326 -0.0606499 
0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 0 0 0 0 0 0 0 0.118686 2.074 -0.485032 -1.90486 
1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0 0 -0.0535888 -2.76854 1.65285 0.996427 
0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 79 0 0 0 0 0 0 0 0 0 0 -1.08841 1.06281 -1.97107 -0.313701 
0 1 1 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 0 0 0 0 0 0 0 2.31779 0.222668 -0.0974984 -0.720198 
1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0.161404 -0.192424 -0.0795661 -0.144141 
1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 82 0 0 0 0 0 0 0 0 0 0 0.481009 0.491114 -0.639144 1.45847 
0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1 83 0 0 0 0 0 0 0 0 0 0 0.486555 -0.686196 0.845589 -0.649769 
0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 84 0 0 0 0 0 0 0 0 0 0 0.0818646 -0.398123 -1.23289 0.300543 
0 0 1 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 85 0 0 0 0 0 0 0 0 0 0 -0.811319 0.217828 -0.104654 1.27025 
0 1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 86 0 0 0 0 0 0 0 0 0 0 1.62463 -0.19697 -0.773139 1.5465 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 87 0 0 0 0 0 0 0 0 0 0 -0.535651 -0.00967792 -1.42984 1.21918 
0 0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 88 0 0 0 0 0 0 0 0 0 0 -0.521999 0.643117 -0.951377 -0.558822 
0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 1 89 0 0 0 0 0 0 0 0 0 0 -1.26985 1.09093 -0.54336 0.613114 
0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 90 0 0 0 0 0 0 0 0 0 0 1.72364 -0.418964 -0.165012 0.224206 
0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 91 0 0 0 0 0 0 0 0 0 0 0.61267 -0.39142 0.162896 0.51862 
0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 92 0 0 0 0 0 0 0 0 0 0 -0.406932 0.672094 -0.585455 0.253425 
0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 1 1 0 0 1 1 93 0 0 0 0 0 0 0 0 0 0 0.543826 1.72799 -1.56376 0.997131 
0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 94 0 0 0 0 0 0 0 0 0 0 -0.65319 -0.808295 1.35806 -0.221412 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 95 0 0 0 0 0 0 0 0 0 0 0.179753 0.346899 -0.922827 0.569036 
0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 96 0 0 0 0 0 0 0 0 0 0 0.44538 -0.526187 0.921863 -0.921667 
0 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 97 0 0 0 0 0 0 0 0 0 0 1.41235 0.278871 0.497482 0.740291 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 98 0 0 0 0 0 0 0 0 0 0 -1.53202 1.18137 0.674741 0.256557 
0 0 1 1 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 99 0 0 0 0 0 0 0 0 0 0 0.332102 1.03085 -0.675081 1.0633 
0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0.381665 0.275127 0.651815 -0.436142 
0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 0 0 1 1 1 101 0 0 0 0 0 0 0 0 0 0 -0.703239 1.34032 1.90908 1.31942 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0 0 0 0 0 0 -0.188564 -0.822942 -0.465392 -0.180819 
0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 103 0 0 0 0 0 0 0 0 0 0 0.019759 0.569266 -0.0781248 -1.12988 
0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 104 0 0 0 0 0 0 0 0 0 0 -2.36776 2.04959 -0.308261 -0.834597 
0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 1 105 0 0 0 0 0 0 0 0 0 0 1.86185 0.836938 -0.185671 1.21931 
0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 106 0 0 0 0 0 0 0 0 0 0 -0.159191 0.383685 -0.67674 -1.63389 
0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 107 0 0 0 0 0 0 0 0 0 0 -1.05439 -0.221291 -1.46066 -0.0297727 
0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 108 0 0 0 0 0 0 0 0 0 0 -1.12785 -0.721211 -0.820793 0.405446 
1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 0 0 1 1 0 1 1 0 109 0 0 0 0 0 0 0 0 0 0 0.320868 1.49631 0.514247 0.653579 
0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 110 0 0 0 0 0 0 0 0 0 0 -0.637614 -0.543542 -0.336946 -0.681385 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 111 0 0 0 0 0 0 0 0 0 0 0.670817 0.488847 -0.819388 0.312357 
0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 112 0 0 0 0 0 0 0 0 0 0 0.559998 -1.1953 1.93443 -0.0395047 
0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 113 0 0 0 0 0 0 0 0 0 0 -0.200764 -0.149323 0.0651901 0.697599 
0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 1 0 114 0 0 0 0 0 0 0 0 0 0 -0.590869 0.425452 1.30162 -1.10337 
0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 115 0 0 0 0 0 0 0 0 0 0 0.323596 0.949286 1.29234 -0.595505 
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 116 0 0 0 0 0 0 0 0 0 0 -0.831143 -0.635357 0.438061 0.515721 
0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 1 117 0 0 0 0 0 0 0 0 0 0 1.13163 -0.307598 1.55126 1.80397 
0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 118 0 0 0 0 0 0 0 0 0 0 -2.1442 -0.534731 -0.732911 0.344695 
0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 119 0 0 0 0 0 0 0 0 0 0 0.0386858 -0.642155 -0.454127 -1.26362 
0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 120 0 0 0 0 0 0 0 0 0 0 0.326305 0.142185 0.0221536 1.00768 
0 0 1 1 0 0 0 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 0 0 0 -0.320444 1.70513 -2.16771 -1.78481 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 122 0 0 0 0 0 0 0 0 0 0 -0.858086 -0.0325725 -0.518166 -0.708484 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0.488956 -1.04647 0.869386 0.724579 
0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 124 0 0 0 0 0 0 0 0 0 0 -0.725376 0.563989 -0.470914 1.39392 
1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0.900666 -1.25736 -0.534706 1.28433 
0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 126 0 0 0 0 0 0 0 0 0 0 0.279551 1.21502 1.17704 0.49418 
0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 127 0 0 0 0 0 0 0 0 0 0 -0.50827 1.81551 -1.98661 -0.0566034 
0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 128 0 0 0 0 0 0 0 0 0 0 0.023833 -0.255778 -0.186759 0.134068 
0 0 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 1 129 0 0 0 0 0 0 0 0 0 0 -0.942119 -0.288031 0.606896 0.950849 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 1 1 0 130 0 0 0 0 0 0 0 0 0 0 -0.190826 -1.00456 0.29199 -0.812597 
1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 131 0 0 0 0 0 0 0 0 0 0 1.07334 -0.415751 -1.34173 -0.848517 
0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 0 132 0 0 0 0 0 0 0 0 0 0 0.195813 1.04245 0.649175 -0.342211 
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 133 0 0 0 0 0 0 0 0 0 0 -0.0917563 0.777012 -0.703395 -2.4868 
0 1 0 1 0 1 0 1 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 134 0 0 0 0 0 0 0 0 0 0 1.28231 0.775286 1.23889 -0.324571 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 135 0 0 0 0 0 0 0 0 0 0 -0.995692 -0.663554 -0.466251 -1.14465 
0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 136 0 0 0 0 0 0 0 0 0 0 0.690411 0.166082 -1.4639 -0.503403 
0 1 0 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 1 137 0 0 0 0 0 0 0 0 0 0 0.456789 -1.10136 0.917887 1.44013 
0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 138 0 0 0 0 0 0 0 0 0 0 0.780107 -0.722807 -0.16384 -0.649931 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 139 0 0 0 0 0 0 0 0 0 0 -0.706438 -0.683232 -0.0299703 0.55433 
0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 140 0 0 0 0 0 0 0 0 0 0 -1.99687 -0.823374 -1.39775 -1.70791 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 141 0 0 0 0 0 0 0 0 0 0 0.352642 0.938108 -0.969148 0.329416 
0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 142 0 0 0 0 0 0 0 0 0 0 -0.60933 -0.6174 -1.93195 -0.493311 
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 143 0 0 0 0 0 0 0 0 0 0 -0.422308 -1.36577 1.16855 -1.49487 
0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 1 144 0 0 0 0 0 0 0 0 0 0 1.68488 -0.953348 0.404684 0.755607 
0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 145 0 0 0 0 0 0 0 0 0 0 -1.16282 0.00671107 0.367863 0.792938 
0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 1 0 1 0 1 146 0 0 0 0 0 0 0 0 0 0 0.158174 0.327575 2.39278 -0.414399 
0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 147 0 0 0 0 0 0 0 0 0 0 -0.0783821 -0.496682 1.8323 -0.984717 
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 148 0 0 0 0 0 0 0 0 0 0 1.41912 -0.315125 -0.679513 0.0703351 
0 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 149 0 0 0 0 0 0 0 0 0 0 0.405283 -0.830461 0.206533 -0.0572439 
