0 1 2 2 414 0.485898
2 1 0 0 415 -1.2054
1 2 0 0 416 -2.03306
2 0 0 1 417 -1.51161
2 0 1 0 418 0.0665991
2 2 0 0 419 -1.20999
0 2 2 2 420 1.65827
2 2 0 2 421 0.688957
2 2 1 2 422 0.157286
2 2 2 0 423 0.553874
0 2 2 1 424 -0.539562
2 2 0 0 425 -0.373074
1 0 0 0 426 -1.08086
2 2 2 0 427 0.109902
2 2 2 2 428 1.86589
2 2 1 0 429 -0.285115
2 2 1 0 430 -0.368945
2 2 1 1 431 0.670895
0 2 1 1 432 0.527613
2 2 0 1 433 0.393515
2 2 0 2 434 -0.0371686
2 1 0 1 435 0.0802883
0 2 0 2 436 0.744517
2 0 2 1 437 -0.366723
2 2 2 0 438 0.289402
2 2 0 1 439 -0.200276
2 2 0 0 440 -0.930527
2 2 2 2 441 2.24722
2 2 0 2 442 -0.876374
1 2 1 1 443 -0.116011
2 2 0 0 444 0.310194
1 2 1 0 445 -0.204039
0 0 0 2 446 -1.26566
2 2 2 1 447 1.13375
2 2 2 1 448 0.359294
2 2 1 2 449 0.607896
1 2 1 2 450 0.729654
1 1 0 1 451 -0.74106
2 0 1 1 452 0.491803
1 2 2 1 453 1.34744
2 2 0 0 454 -1.83469
2 2 2 0 455 2.25019
1 2 0 2 456 -0.568063
2 2 0 1 457 0.454612
2 2 2 2 458 0.522531
0 1 0 2 459 -0.461415
2 0 0 0 460 -1.32876
1 2 0 0 461 1.01461
0 2 0 0 462 -1.8733
0 0 0 0 463 -1.53628
2 2 2 2 464 1.10223
2 2 2 1 465 0.825624
1 2 0 2 466 0.960846
1 1 0 2 467 -0.496434
2 0 1 1 468 -1.22104
2 0 1 0 469 -0.130512
2 2 1 2 470 1.35807
2 2 2 2 471 1.45479
2 2 2 1 472 0.143543
2 2 1 2 473 1.59779
1 0 0 0 474 -0.974479
0 0 2 1 475 0.0412489
2 2 2 0 476 0.390463
2 2 0 1 477 1.06704
2 1 0 0 478 -0.897205
0 0 0 0 479 -1.8777
1 1 0 0 480 -2.03134
2 0 0 0 481 -2.21912
0 0 0 2 482 0.0172695
2 0 0 0 483 -2.18569
2 2 2 2 484 2.21571
2 2 0 2 485 0.131316
0 0 1 0 486 -1.34741
2 0 0 0 487 -1.08632
2 2 0 1 488 -0.562281
2 2 0 2 489 -0.259733
2 2 2 2 490 1.26654
2 2 0 0 491 -1.60256
2 0 1 0 492 -0.998439
1 0 0 2 493 -1.09071
0 2 2 0 494 0.354964
2 1 0 2 495 0.889512
2 2 2 2 496 1.23688
2 2 0 0 497 -0.806577
2 2 2 0 498 -0.204639
2 2 0 0 499 -0.814638
2 2 0 2 500 1.00298
2 2 2 0 501 1.19805
2 2 0 0 502 0.305007
2 2 0 2 503 1.00063
1 2 0 2 504 -1.70676
2 2 0 0 505 -0.420616
1 2 0 0 506 -0.435329
2 2 1 0 507 0.013525
0 2 0 2 508 0.551945
2 2 2 2 509 -0.489403
2 2 2 2 510 0.983905
2 1 0 2 511 -0.389083
2 2 1 0 512 -1.00006
2 2 2 1 513 0.163374
2 2 2 2 514 1.62365
2 2 1 2 515 1.05019
2 0 0 0 516 -2.30343
1 2 1 0 517 -0.907017
2 0 0 0 518 -0.075957
1 0 0 0 519 -1.23814
2 0 2 2 520 0.308862
2 2 2 2 521 2.37927
1 0 0 0 522 -0.607558
0 1 2 0 523 -1.21719
1 2 1 1 524 -0.313608
2 2 0 0 525 -0.260187
0 2 0 0 526 -0.467091
2 2 0 1 527 0.563574
2 2 2 2 528 1.66368
2 2 2 2 529 1.94575
2 2 2 0 530 1.07691
2 2 0 2 531 0.0244577
2 2 2 1 532 0.7306
1 2 0 1 533 -0.189717
2 0 0 0 534 -1.21574
2 1 1 0 535 -0.804541
2 2 2 2 536 1.36297
0 2 0 0 537 -1.70109
0 1 2 1 538 -0.28388
2 2 1 2 539 -0.232703
2 2 0 2 540 0.851889
2 2 1 0 541 1.21358
2 0 1 0 542 -1.73833
1 2 1 0 543 0.353163
2 2 2 0 544 0.106137
1 2 2 0 545 -0.384675
2 2 2 2 546 1.4862
2 0 2 0 547 -0.178178
2 0 0 1 548 -0.626005
2 2 0 0 549 -0.12099
1 0 0 0 550 -1.45104
2 2 0 0 551 -0.125394
2 1 0 2 552 0.444241
2 2 0 0 553 1.2891
2 1 0 0 554 -0.92226
2 2 2 2 555 1.69541
2 2 2 2 556 0.84001
2 1 0 2 557 1.52103
1 2 0 2 558 0.558528
2 2 0 0 559 -0.268076
2 2 2 2 560 2.8761
2 2 0 0 561 -1.45321
2 2 2 2 562 0.565686
2 2 1 2 563 -0.20966
2 2 1 0 564 -0.48699
2 2 1 2 565 0.738035
2 2 0 2 566 1.55635
0 2 0 0 567 -0.739957
2 2 0 0 568 -1.09883
2 1 0 2 569 0.834197
2 2 1 2 570 -0.00136627
2 0 2 2 571 0.43958
2 2 2 2 572 1.69604
0 2 0 0 573 -0.372399
2 2 2 2 574 1.48296
2 2 2 1 575 0.736366
1 2 2 0 576 0.274244
2 2 0 2 577 -0.518807
2 1 0 0 578 -0.391112
2 2 2 0 579 -1.67465
2 1 0 2 580 0.651251
0 2 1 2 581 0.529407
2 1 0 1 582 0.474237
1 2 0 0 583 -1.01803
0 2 1 0 584 -0.473783
2 1 0 2 585 -0.348069
2 1 0 0 586 -0.083284
2 2 1 0 587 -0.43732
2 2 1 2 588 0.543205
1 2 1 0 589 -0.467565
2 0 0 0 590 0.219735
2 2 0 0 591 0.653979
2 2 0 0 592 0.482161
2 2 1 2 593 0.442045
2 2 2 2 594 1.79072
2 2 0 0 595 -0.583433
2 2 0 2 596 0.535969
2 2 0 1 597 0.289265
1 2 1 0 598 0.995307
2 2 0 0 599 -1.82227
1 1 0 1 600 -1.01927
1 0 0 0 601 -1.38297
0 0 0 0 602 -1.98049
2 0 2 1 603 0.27291
0 2 0 0 604 -0.685635
2 2 1 2 605 0.552265
2 0 1 0 606 0.0183861
0 2 2 0 607 -0.576287
1 1 0 1 608 -0.707798
2 2 2 2 609 1.66863
2 1 0 2 610 0.0635668
1 2 0 0 611 -1.28826
0 2 0 2 612 -1.1627
0 2 2 2 613 0.49953
2 0 0 0 614 -1.58765
0 2 0 2 615 -0.386338
2 2 0 0 616 0.0209257
2 2 2 2 617 1.80215
0 1 0 0 618 -0.0742213
2 2 0 0 619 -0.520576
0 1 0 0 620 -2.47251
0 2 0 0 621 -0.147302
2 2 0 2 622 -0.0337174
2 2 1 0 623 0.303554
2 0 2 1 624 0.990066
2 2 2 2 625 1.50399
2 0 1 0 626 0.775055
0 2 1 2 627 0.972179
2 2 0 2 628 0.493436
2 2 0 0 629 -0.044846
2 0 1 2 630 -0.40407
2 2 1 0 631 0.801371
2 2 0 1 632 0.751138
1 2 1 1 633 0.702858
2 0 0 0 634 -0.268031
0 0 2 0 635 -2.03021
0 2 0 0 636 -0.616594
2 2 2 2 637 0.728759
0 2 0 0 638 -1.13553
2 2 2 0 639 0.110794
2 2 2 2 640 2.19187
1 0 1 0 641 -2.16301
2 2 2 0 642 -1.70875
2 0 0 0 643 -1.27229
2 2 0 0 644 0.446114
2 2 0 0 645 -0.820812
2 2 0 0 646 -0.322805
2 2 0 1 647 0.191142
2 2 1 0 648 -0.276527
2 2 0 1 649 0.448048
2 2 2 2 650 1.50426
2 2 2 2 651 0.721802
2 2 0 0 652 -0.482343
2 2 2 0 653 0.257938
2 2 0 1 654 0.229906
0 0 0 0 655 -1.9784
2 0 0 0 656 -1.44698
2 1 0 0 657 -1.12889
2 0 0 1 658 -0.0443033
2 0 0 2 659 -0.0765214
2 2 0 0 660 -0.296589
2 1 0 0 661 -1.81875
0 2 0 0 662 -1.19815
0 2 0 0 663 0.027082
2 0 1 0 664 0.35395
0 1 2 0 665 0.744759
2 2 2 2 666 1.42851
1 2 1 0 667 0.954896
2 2 2 0 668 0.352692
2 2 2 2 669 0.599703
2 2 2 2 670 2.74745
1 1 0 0 671 -1.12545
0 0 0 1 672 -1.18595
2 1 0 0 673 -0.476122
0 2 0 2 674 -0.467242
1 2 1 0 675 -0.0187885
2 1 0 0 676 0.0695877
0 2 0 0 677 0.964698
1 2 2 2 678 0.125979
2 1 0 2 679 0.55424
2 2 0 2 680 -0.206591
2 2 0 2 681 -0.0473175
2 2 1 0 682 -0.520576
2 2 0 1 683 -0.59565
2 2 0 0 684 -0.767871
2 2 0 0 685 -0.101601
0 1 0 0 686 -2.20717
2 2 2 0 687 0.451019
2 2 0 0 688 0.849382
2 2 1 2 689 1.69959
2 2 0 2 690 0.548062
2 2 1 2 691 0.188613
1 2 0 0 692 -0.836033
2 2 2 2 693 2.26559
2 0 0 0 694 -1.45352
0 2 1 2 695 0.980095
2 2 2 2 696 -0.0423679
2 2 0 0 697 0.47935
2 2 0 2 698 0.812428
2 2 0 2 699 0.979186
0 2 0 0 700 -1.72897
2 2 0 0 701 0.0589139
2 0 0 0 702 -0.710834
2 2 2 2 703 1.67464
0 2 0 0 704 -0.45466
2 2 0 0 705 -0.100066
2 2 1 0 706 0.122829
2 2 1 0 707 0.663511
2 2 2 2 708 4.03433
2 1 2 2 709 1.21626
2 2 2 2 710 0.026754
1 2 2 2 711 0.773284
1 0 0 0 712 -1.25366
2 2 0 2 713 0.466066
0 1 1 0 714 -0.145357
2 0 0 0 715 -1.99901
2 2 2 1 716 0.403891
1 0 1 1 717 0.138174
2 2 0 2 718 1.05991
2 1 2 2 719 1.38327
2 2 0 2 720 0.36359
2 2 0 0 721 0.699058
2 2 2 2 722 1.56752
1 2 0 0 723 -1.1535
0 2 1 0 724 -0.0244658
0 1 2 2 725 0.125536
1 1 0 2 726 1.29811
2 2 2 0 727 0.414854
1 1 2 0 728 -0.574214
1 2 1 2 729 1.10731
2 0 0 0 730 0.0472294
2 1 2 0 731 0.506854
2 2 0 0 732 1.0327
2 2 1 2 733 0.105543
1 2 0 1 734 -0.534554
0 2 0 0 735 0.860939
1 2 0 2 736 0.0669004
2 2 1 2 737 1.6207
2 2 1 0 738 -0.699255
2 2 1 1 739 -0.0838667
0 0 0 0 740 -0.539964
2 0 0 0 741 -0.813414
2 0 0 0 742 -1.58681
2 0 1 2 743 -1.07739
1 1 0 0 744 -1.1317
2 2 1 2 745 1.09506
2 2 0 2 746 0.381341
2 0 2 2 747 0.887773
0 2 0 0 748 -0.0417608
2 2 0 0 749 -0.526768
2 1 2 1 750 -0.163837
2 2 2 2 751 1.14121
2 2 0 2 752 0.536872
2 1 2 0 753 -1.31606
2 0 2 0 754 -0.0158672
1 2 0 0 755 -0.0464484
2 1 0 1 756 -0.246192
2 2 1 0 757 0.140679
2 2 0 1 758 -0.0514375
2 2 0 0 759 -1.26053
2 0 0 0 760 -1.54081
2 2 0 0 761 -0.119436
2 0 0 0 762 -0.235945
1 2 0 0 763 -0.720548
2 2 2 0 764 0.414259
2 2 2 0 765 -0.161481
2 0 2 0 766 -0.683701
2 2 2 2 767 0.274966
2 2 1 0 768 -0.628649
2 2 1 2 769 0.961735
2 1 1 2 770 0.374758
2 2 0 2 771 -0.174743
2 2 2 2 772 1.38703
2 2 2 2 773 0.794593
2 2 0 0 774 -0.122067
2 2 2 2 775 1.00075
0 1 0 0 776 -2.35209
2 2 2 1 777 1.1938
2 1 0 0 778 -1.01478
2 0 1 0 779 -0.0349052
2 2 1 2 780 0.839505
2 2 0 1 781 0.235549
2 2 2 2 782 0.691579
2 2 2 0 783 -0.547586
1 1 0 0 784 -0.995044
2 2 2 2 785 0.786251
0 0 1 0 786 -0.673588
2 2 0 0 787 -0.690307
2 2 2 2 788 1.14799
0 2 0 0 789 -1.1225
2 1 0 1 790 -0.24265
2 2 1 0 791 -0.0984228
2 2 2 2 792 1.77702
2 0 0 0 793 0.805618
0 0 1 2 794 -0.464396
2 1 0 0 795 -0.359648
2 2 0 0 796 -0.799881
0 2 0 0 797 -2.13251
2 2 1 2 798 -0.638408
1 1 0 2 799 -0.267597
2 2 0 0 800 -0.0882811
2 1 0 0 801 0.318119
0 0 1 2 802 -1.01516
2 2 0 1 803 -0.37283
2 2 0 2 804 0.524032
2 1 0 0 805 -0.289035
2 2 0 0 806 -1.43469
0 2 0 0 807 -1.39914
0 1 0 0 808 -0.86121
2 2 0 0 809 0.26257
2 2 0 1 810 0.0783797
2 1 0 2 811 -0.069174
0 0 0 0 812 -1.14375
2 2 1 2 813 1.086
2 2 1 2 814 0.888577
2 2 1 2 815 0.136224
2 2 2 1 816 1.19148
1 0 0 0 817 -1.22409
1 0 0 0 818 -1.56771
0 2 0 0 819 -1.81005
2 2 1 0 820 0.0487026
2 2 2 2 821 1.85535
2 2 0 1 822 -0.323183
2 0 0 0 823 -1.36546
2 1 0 0 824 -0.684989
2 2 2 2 825 1.28889
2 1 2 2 826 -0.422458
2 2 2 2 827 2.19386
2 2 2 2 828 1.88836
2 2 0 0 829 -1.20143
2 2 0 0 830 -0.938822
1 2 0 0 831 0.225752
2 2 0 2 832 -0.102792
2 2 1 2 833 0.876994
0 2 1 0 834 -1.8007
2 2 2 1 835 0.13458
1 2 1 2 836 -0.0386853
2 2 0 0 837 0.0888289
2 2 2 0 838 -0.449894
2 2 2 0 839 0.661336
2 2 0 0 840 -0.109048
1 2 2 0 841 -1.52059
2 2 0 2 842 0.531511
2 2 2 2 843 1.61865
2 2 0 1 844 -0.503322
0 2 2 2 845 1.03151
2 2 0 2 846 1.42664
2 2 0 0 847 -0.0700658
2 1 2 0 848 0.528351
2 2 1 1 849 0.518538
0 2 2 0 850 -0.426429
1 1 0 0 851 -1.58428
1 2 2 0 852 0.654943
2 2 2 0 853 0.856416
2 2 0 1 854 0.0694729
0 2 0 0 855 -0.398575
2 0 0 0 856 -1.3672
2 2 0 0 857 -0.0155097
2 0 0 0 858 -0.604416
2 2 0 2 859 0.326816
1 1 0 1 860 -0.65948
2 2 0 0 861 -1.18026
2 0 0 2 862 0.201948
2 2 0 0 863 -0.205458
2 2 2 2 864 0.389502
0 1 0 0 865 -2.33536
1 2 0 0 866 -0.0514455
2 1 0 0 867 0.562308
1 1 2 1 868 0.0866275
1 2 0 2 869 0.15697
1 2 2 1 870 0.0408533
1 2 1 2 871 0.430649
2 0 2 1 872 0.196488
2 2 0 0 873 -0.631121
2 2 0 0 874 -0.673157
2 0 2 0 875 0.55013
2 2 2 0 876 0.249343
2 0 0 2 877 0.233321
2 2 0 0 878 0.820102
2 1 0 1 879 -0.555184
1 0 1 0 880 -1.36712
0 2 2 2 881 1.6778
2 2 2 2 882 1.46456
2 2 2 2 883 -0.153606
2 2 1 0 884 0.685825
2 2 2 0 885 1.70022
2 2 1 2 886 2.0137
2 2 0 0 887 0.0348406
2 2 0 0 888 -1.35945
2 2 0 2 889 1.18085
0 2 0 0 890 -2.74963
2 1 0 0 891 -0.902551
1 0 1 0 892 -0.665554
2 2 1 2 893 0.66977
2 2 0 0 894 0.185142
2 2 2 2 895 0.66954
2 0 0 0 896 -0.418498
2 2 0 0 897 -1.74135
