1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 15 0.409146 -0.81179 0.504342 0.907758 -1.5106 -0.312584 0.696613 -0.143095
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 16 -0.300615 -0.141222 1.09719 -0.443328 -0.414306 0.366195 -1.23029 0.0574632
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 17 0.308986 0.993645 0.145682 -0.646375 -0.557157 1.27328 -1.01066 1.29901
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 18 1.23811 0.57443 -0.893044 -2.15608 2.35831 -0.996245 -0.0730039 2.26089
1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 19 -0.283515 -1.63173 1.70376 0.658361 -0.309021 0.729662 -0.702512 0.282394
1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 20 -0.0821992 0.109445 0.264634 0.168425 -0.789961 0.0478459 -0.609212 -0.28597
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 1 0 1 0 21 -1.6168 0.148604 -0.738326 -0.504703 -1.24889 0.514051 -0.239834 -0.938073
0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 22 0.0991112 0.899976 0.869395 -1.22951 0.763617 -1.0515 -1.30169 1.20968
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 23 0.381176 0.601075 -0.0366826 -0.0315094 -0.882125 0.65073 -1.16205 1.24836
0 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 24 -0.636192 -1.24931 -0.616988 0.87332 1.89341 0.308014 -1.60337 -0.153538
1 1 0 0 0 1 1 1 0 1 1 1 0 1 0 0 1 0 1 1 1 0 1 1 0 1 0 1 0 0 0 1 1 1 1 25 -0.711245 -0.25229 1.09299 0.673475 0.139677 -0.928403 -0.693926 0.939351
1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 26 0.916274 0.356116 -1.36649 1.5051 0.319154 -0.360174 -0.373935 1.04363
1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 27 0.910578 2.28628 0.548988 -0.570451 0.796437 2.10368 -0.15395 -0.921879
1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 28 -0.467162 -0.17819 0.800444 -0.2646 0.48467 0.615814 0.491352 1.14334
1 1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 29 -0.690134 1.39749 -0.192812 -0.0970338 1.02654 0.187893 1.27606 0.415448
1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 30 0.66251 -1.19735 -0.245506 0.241044 1.49772 -0.631625 0.385282 -1.02959
1 0 1 1 0 0 1 0 0 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 31 -0.898596 -0.539856 -0.0761494 0.559695 1.04488 0.100949 0.793211 -0.641802
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 32 -0.0923102 -0.128702 0.979496 1.32174 1.06059 1.25872 0.455495 0.803658
1 1 0 1 0 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 33 -1.33317 0.253238 1.9174 0.268144 1.42943 -0.553802 1.19008 0.0258358
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 34 0.70682 0.25466 0.280135 0.656507 -0.231057 -0.128687 -0.185285 1.18605
0 1 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 35 -1.49752 0.199017 1.08234 1.21977 -0.457848 0.764184 0.0310176 0.268781
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 36 0.328387 0.949053 -0.428199 0.26007 -0.635556 0.15214 -1.96127 -0.213329
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 37 1.14848 0.474875 1.6241 -0.22667 0.92298 -0.318163 0.0630856 0.172819
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 38 0.44575 1.93254 0.0549838 0.0808814 -0.202022 2.30787 0.212822 0.292462
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 39 0.647477 0.833188 0.363214 0.343589 0.577457 -1.06229 -1.34405 1.36377
1 1 1 1 1 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 40 -0.383593 -0.285089 -1.57896 -1.15802 -0.13068 -0.395178 -0.918708 0.348429
0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 41 -1.96441 1.41 1.6185 -0.325036 -0.790092 -0.950293 -1.63403 0.458743
1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 0 0 0 1 1 1 1 1 42 -0.265341 -0.338113 -0.604889 1.57998 1.02872 -0.349021 -1.80429 0.513226
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 43 1.55402 -0.293947 0.202691 0.657075 -2.23776 0.967753 -0.968957 -1.20275
0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 44 -0.245727 0.0182382 0.123102 0.064005 1.00208 -0.488422 -0.894897 0.208326
1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 45 0.482875 2.65274 -2.18039 1.8881 0.455767 1.38836 -1.3155 -0.648019
0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0 1 1 0 1 1 46 -1.80346 1.07873 -0.528528 -0.716038 1.42892 1.5303 0.46359 0.60374
1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 47 0.276554 1.39903 -0.222215 -0.804235 0.752831 -1.39659 -1.21035 0.698672
0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 48 0.636715 0.555407 -0.200004 -1.62725 -0.689689 -0.454803 1.41151 -1.37708
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 49 0.526831 0.38746 0.430276 -0.788881 0.213038 0.366557 1.17398 -0.586464
1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 50 -0.839628 -1.15389 -0.343967 0.265455 -0.384157 0.530499 -0.340101 1.06484
1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 51 0.332599 0.00984597 0.680817 -0.541529 -0.721181 0.0308173 1.01489 0.85123
1 1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 52 -0.686039 -1.08727 0.11034 -0.6823 -1.15596 1.97725 -0.413636 -1.09252
1 0 1 0 0 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 53 0.491575 -2.27214 -1.3682 -1.01538 -0.855052 -1.44858 1.73501 0.408739
1 1 1 1 1 1 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 54 -0.50712 0.395113 0.236931 1.12031 -1.38875 -1.01317 -0.396336 -0.349506
0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 55 -1.01949 -1.37226 0.525226 1.63659 -0.0498329 1.54035 -1.13446 -0.0790612
1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 56 0.0773299 1.44083 -0.141259 -0.480737 0.521477 -0.00490751 -0.970941 0.793622
1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 1 1 1 57 -0.322003 -0.463813 0.489718 0.370277 0.481435 0.0509651 -1.66166 0.881214
1 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 58 -0.608171 -0.321654 -0.110558 -1.42744 0.00616658 1.0956 -0.451075 0.791119
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 59 1.95228 -0.438995 0.073103 -0.591522 2.44909 -0.125997 -1.91264 0.683438
1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 60 0.390159 -1.98797 -0.729871 0.332688 0.451786 -0.0522889 -0.0161418 -1.67887
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 61 1.55076 1.74203 -0.270133 0.745864 0.74105 0.432425 0.675769 -2.00767
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 62 -1.72028 -0.555174 0.029409 -2.20434 -1.75567 -1.90845 -1.38158 0.506189
0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 63 -0.048335 -1.6564 0.0135515 0.126297 0.844019 -1.21937 -0.299002 1.6104
0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 64 -1.3061 0.591248 -0.389088 -1.31951 -1.90885 0.242522 -0.126451 -0.187851
1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 1 1 65 -0.971431 -0.643129 0.548122 1.00348 -0.901113 0.261406 -0.486653 -1.2115
1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 66 0.475929 0.186533 -1.08427 -0.626323 -0.0456449 0.853769 -0.793745 0.937342
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 67 1.09324 0.0444667 0.371891 0.309894 -0.843986 -0.369245 1.26926 0.317902
1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 68 0.0327743 -1.02946 -1.03814 -0.895779 0.767307 -0.991292 1.18141 -0.740261
1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 0 69 -0.164137 0.00231412 -0.234506 -0.00586902 -0.957764 0.839964 -0.429051 -0.457961
1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 70 0.922954 0.277061 -0.640416 -1.65769 -1.62575 0.756545 1.89513 -0.105109
1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 71 0.499515 -1.24912 -1.16652 -1.10578 -0.45846 -3.96125 0.387389 1.59774
0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 72 -2.99013 1.68146 -0.964289 -0.0123224 -0.0129935 0.156085 0.266857 -1.01702
1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 73 0.613712 0.544093 -1.35965 -0.109935 -1.45663 -0.115118 -0.657314 0.24131
1 1 1 0 1 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 74 -0.696896 -0.111787 2.0255 -1.87407 0.304989 0.849779 -2.16693 0.742267
1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 1 75 0.241808 0.813597 -2.43312 1.07058 1.51383 -1.84582 -0.427357 0.905808
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 76 -0.0700872 -0.292712 0.0176662 -0.076652 1.94204 0.784937 -0.0456156 1.72732
1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 77 0.901782 -0.543452 0.857962 -2.60024 -1.00491 -0.169661 -1.60162 -0.803445
1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 78 0.0831534 1.20433 0.347059 -1.84229 0.341386 -1.25513 -1.55524 0.175186
0 1 1 1 1 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 1 1 1 1 79 -0.516004 -0.262343 -0.88415 -0.406146 -0.481096 -0.589051 -0.278874 0.462216
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 80 2.09432 0.743608 -0.52672 1.01321 0.0938117 -0.798981 -0.859493 1.11035
1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 81 0.852951 -2.62904 -1.14378 -1.08112 -0.160439 1.07968 0.261336 -0.279971
1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 82 -0.55478 0.739064 -1.22566 -1.51129 -0.0681864 2.08442 0.668803 -1.01595
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 83 1.46287 -0.114485 0.670244 -0.719934 -0.201701 1.30532 1.76747 0.889482
1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 1 0 0 0 0 1 1 1 1 84 -0.706597 0.144286 1.99045 -1.63814 -0.30207 -0.873057 -1.52365 0.51432
1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 85 -0.392878 -0.069627 0.408616 1.01743 -1.92028 0.142659 -1.0336 0.373215
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 86 0.38986 -0.852486 0.00983981 -0.196424 -1.04088 0.424679 0.464564 0.295108
1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 87 -0.149727 -1.45093 0.862496 0.423143 1.61404 -0.669157 0.314644 -0.285182
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 88 -2.55109 -1.12048 0.125966 -1.0671 0.580351 0.547518 -1.35588 -0.300083
1 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 89 -0.446033 -2.09435 0.538152 -0.181477 -1.78819 -0.648415 0.0573427 1.96582
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 90 -0.426044 0.807778 1.25995 -0.576887 -2.17604 -0.834827 0.159939 1.6867
1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 91 0.0245847 -0.591358 -1.0578 -0.324946 -1.53901 -0.56959 1.22406 -1.35038
1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 92 -0.163608 -1.18152 -0.204336 0.387378 1.2255 -0.556103 1.57115 -1.43266
1 0 0 0 0 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 93 -0.242766 -1.46441 1.31911 -0.960933 1.56603 0.645415 -0.546915 0.434014
1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 94 -0.587289 -1.16755 0.738526 0.0286473 -0.522073 -0.644501 0.635148 -0.688671
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 95 -0.0991624 -0.744385 2.43884 0.370581 -0.0293934 0.137139 -1.80842 -0.42663
0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1 96 -0.662269 -0.565312 -0.188589 -0.110977 1.1108 0.303135 -1.0507 -1.38032
1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 1 1 0 1 97 -1.01965 1.18381 1.3355 1.42222 -0.572581 -0.398997 -0.205143 0.376981
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 98 0.96974 -0.35204 0.930991 0.476396 0.0956808 -0.899084 -0.865684 1.07017
1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 99 -0.13348 -0.836188 -0.382315 3.22024 0.534471 -0.375822 -0.206149 -0.375335
0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 -2.70748 2.85762 1.80681 -0.233579 1.79963 -0.682379 1.10939 -0.496784
1 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 1 101 -1.1993 0.422111 -0.267871 -1.31377 0.707584 0.412004 -0.616671 1.15615
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 102 1.36117 -0.434196 0.695708 -0.0163034 1.75559 0.302909 0.588981 0.570583
0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 103 -0.726401 -1.00098 -0.428601 -0.560718 0.602202 -0.0280576 -0.36144 0.554239
1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 104 0.85879 0.380089 -0.593364 -1.76688 0.0581046 0.476304 -0.0662542 -1.15268
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 105 1.18802 -0.642348 -0.133175 -0.277804 1.36486 0.092989 -0.809725 0.249059
1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 106 1.27294 -1.74702 -0.949452 0.0208431 0.0224176 -0.224509 1.1756 -0.640894
0 1 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 107 -1.09525 0.0583977 -0.369068 1.32229 1.28387 -0.411433 0.547447 0.237362
1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 108 -0.0305021 -0.163339 -2.10681 1.28478 -0.540664 1.51085 0.394334 -0.983245
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1 1 1 109 -0.0872841 1.22644 1.2114 -0.290749 0.766297 0.430574 0.524346 0.299728
1 0 1 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 110 0.40332 -1.72674 -1.80363 0.363107 2.23452 -1.6315 -0.365373 -1.44658
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 111 1.0465 0.541129 0.631662 0.270859 0.275201 1.14832 0.452237 -0.0662987
1 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 112 -0.316699 -0.643195 1.20008 -1.6151 0.847082 0.294426 1.06004 0.612799
1 1 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 113 -0.417694 -0.0972567 -1.06708 -0.739233 -0.179142 0.681442 0.586434 -0.0228255
1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 114 0.18096 0.512207 -0.36294 1.72399 0.780351 -1.10969 -0.457962 0.148889
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 115 -0.00695087 -0.102017 1.94624 0.661051 -0.136963 1.50108 1.1713 -0.166733
0 1 1 0 0 0 0 0 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 116 -0.655198 -0.34103 -1.16474 -0.499741 0.536621 -0.221705 0.279453 -0.551597
1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 117 -0.567915 0.59258 -0.295383 1.77717 -0.6216 0.171787 0.203502 -1.02619
1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 118 -0.331184 0.31515 -1.60753 -0.0283493 -0.516662 -1.69974 0.357278 -0.291418
1 0 0 0 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 119 1.0224 -2.02654 -1.08659 -1.70788 -0.2208 1.04268 -0.2226 1.49891
